fid,COD_SEC,Densidad,Edad_Prome,area_m2,renta_med_,renta_me_1,pob_sec_to,per_hog_me,area_troci,porcentaje,hog_sec,%una_mujer,%un_hombre,%una_muj_1,%un_homb_1,%una_muje_,%un_hombr_,%dos_adult,%dos_adul_,%dos_adu_1,%dos_adu_2,%dos_adu_3,%dos_adu_4,%dos_adu_5,%dos_adu_6,%tres_adul,%dos_adu_7,%dos_adu_8,%dos_adu_9,%cuatro_ad,%cinco_o_m,%hogar_15_,%hogar_con,%troc_sec,hog_troc,pob_troc,%pob_15,%pob_65,%pob_ext
735,"07090",505.903599450000002,41.712787210000002,19800.502000000000407,"19232","43544","988",2.215246637000000,19800.502,0.025,"467",0.171,0.173,0.101,0.039,0.028,0.004,0.143,0.073,0.043,0.021,0.009,0.017,5.000,0.002,0.064,0.026,0.006,0.000,0.030,0.039,0.000,0.000,1.000,"467","988",0.120,0.171,0.276
736,"07091",272.840862609999988,49.492871690000001,36017.381999999997788,"22062","45977","941",2.334987593000000,10960.172,0.014,"436",0.209,0.124,0.106,0.041,0.007,0.009,0.163,0.101,0.032,0.025,0.005,0.030,2.000,0.000,0.071,0.016,0.005,0.002,0.018,0.028,0.002,0.002,0.304,"133","286",0.086,0.307,0.196
736,"07091",272.840862609999988,49.492871690000001,36017.381999999997788,"22062","45977","941",2.334987593000000,36017.382,0.046,"436",0.209,0.124,0.106,0.041,0.007,0.009,0.163,0.101,0.032,0.025,0.005,0.030,2.000,0.000,0.071,0.016,0.005,0.002,0.018,0.028,0.002,0.002,1.000,"436","941",0.086,0.307,0.196
736,"07091",272.840862609999988,49.492871690000001,36017.381999999997788,"22062","45977","941",2.334987593000000,36017.382,0.046,"436",0.209,0.124,0.106,0.041,0.007,0.009,0.163,0.101,0.032,0.025,0.005,0.030,2.000,0.000,0.071,0.016,0.005,0.002,0.018,0.028,0.002,0.002,1.000,"436","941",0.086,0.307,0.196
737,"07092",262.844895679999979,46.494640120000000,49722.620000000002619,"34765","98221","1271",2.336397059000000,49722.620,0.063,"569",0.137,0.125,0.116,0.049,0.018,0.007,0.109,0.107,0.042,0.039,0.012,0.047,2.000,0.009,0.067,0.028,0.000,0.002,0.033,0.047,0.002,0.000,1.000,"569","1271",0.116,0.253,0.166
737,"07092",262.844895679999979,46.494640120000000,49722.620000000002619,"34765","98221","1271",2.336397059000000,39544.894,0.050,"569",0.137,0.125,0.116,0.049,0.018,0.007,0.109,0.107,0.042,0.039,0.012,0.047,2.000,0.009,0.067,0.028,0.000,0.002,0.033,0.047,0.002,0.000,0.795,"452","1010",0.116,0.253,0.166
737,"07092",262.844895679999979,46.494640120000000,49722.620000000002619,"34765","98221","1271",2.336397059000000,36902.600,0.047,"569",0.137,0.125,0.116,0.049,0.018,0.007,0.109,0.107,0.042,0.039,0.012,0.047,2.000,0.009,0.067,0.028,0.000,0.002,0.033,0.047,0.002,0.000,0.742,"422","943",0.116,0.253,0.166
738,"07093",146.651935430000009,45.891304349999999,89459.326000000000931,"34765","96607","1298",2.590818363000000,89459.326,0.114,"527",0.123,0.091,0.120,0.038,0.017,0.000,0.099,0.131,0.027,0.032,0.011,0.047,4.000,0.009,0.082,0.044,0.004,0.002,0.040,0.076,0.000,0.000,1.000,"527","1298",0.117,0.240,0.184
738,"07093",146.651935430000009,45.891304349999999,89459.326000000000931,"34765","96607","1298",2.590818363000000,75456.051,0.096,"527",0.123,0.091,0.120,0.038,0.017,0.000,0.099,0.131,0.027,0.032,0.011,0.047,4.000,0.009,0.082,0.044,0.004,0.002,0.040,0.076,0.000,0.000,0.843,"444","1094",0.117,0.240,0.184
739,"07094",276.866868870000019,45.423826929999997,59312.754000000000815,"33890","84479","1563",2.473101266000000,59312.754,0.076,"681",0.097,0.128,0.122,0.018,0.015,0.003,0.117,0.140,0.041,0.032,0.022,0.029,6.000,0.007,0.087,0.038,0.006,0.003,0.041,0.046,0.000,0.000,1.000,"681","1563",0.132,0.242,0.126
739,"07094",276.866868870000019,45.423826929999997,59312.754000000000815,"33890","84479","1563",2.473101266000000,30180.662,0.038,"681",0.097,0.128,0.122,0.018,0.015,0.003,0.117,0.140,0.041,0.032,0.022,0.029,6.000,0.007,0.087,0.038,0.006,0.003,0.041,0.046,0.000,0.000,0.509,"347","796",0.132,0.242,0.126
740,"07095",63.945377520000001,44.026988639999999,220345.407999999995809,"34473","94531","1417",2.746124031000000,80998.196,0.103,"530",0.098,0.077,0.104,0.034,0.021,0.009,0.094,0.143,0.038,0.038,0.025,0.043,7.000,0.011,0.091,0.034,0.013,0.002,0.043,0.068,0.000,0.000,0.368,"195","521",0.151,0.223,0.109
740,"07095",63.945377520000001,44.026988639999999,220345.407999999995809,"34473","94531","1417",2.746124031000000,137306.785,0.175,"530",0.098,0.077,0.104,0.034,0.021,0.009,0.094,0.143,0.038,0.038,0.025,0.043,7.000,0.011,0.091,0.034,0.013,0.002,0.043,0.068,0.000,0.000,0.623,"330","883",0.151,0.223,0.109
741,"07096",345.940807049999989,44.906250000000000,36101.322000000000116,"34642","80623","1189",2.299806576000000,29793.083,0.038,"544",0.156,0.125,0.101,0.029,0.018,0.002,0.123,0.121,0.044,0.035,0.009,0.042,6.000,0.006,0.042,0.033,0.006,0.000,0.029,0.066,0.000,0.000,0.825,"449","981",0.103,0.200,0.134
741,"07096",345.940807049999989,44.906250000000000,36101.322000000000116,"34642","80623","1189",2.299806576000000,33719.153,0.043,"544",0.156,0.125,0.101,0.029,0.018,0.002,0.123,0.121,0.044,0.035,0.009,0.042,6.000,0.006,0.042,0.033,0.006,0.000,0.029,0.066,0.000,0.000,0.934,"508","1111",0.103,0.200,0.134
741,"07096",345.940807049999989,44.906250000000000,36101.322000000000116,"34642","80623","1189",2.299806576000000,7479.060,0.010,"544",0.156,0.125,0.101,0.029,0.018,0.002,0.123,0.121,0.044,0.035,0.009,0.042,6.000,0.006,0.042,0.033,0.006,0.000,0.029,0.066,0.000,0.000,0.207,"113","246",0.103,0.200,0.134
742,"07097",280.100404149999974,41.626931570000004,32368.651000000001659,"24995","55882","887",2.195544554000000,12201.038,0.016,"434",0.207,0.131,0.088,0.030,0.014,0.009,0.157,0.085,0.046,0.048,0.014,0.028,3.000,0.005,0.058,0.025,0.000,0.000,0.021,0.028,0.000,0.000,0.377,"164","334",0.128,0.151,0.215
742,"07097",280.100404149999974,41.626931570000004,32368.651000000001659,"24995","55882","887",2.195544554000000,32368.651,0.041,"434",0.207,0.131,0.088,0.030,0.014,0.009,0.157,0.085,0.046,0.048,0.014,0.028,3.000,0.005,0.058,0.025,0.000,0.000,0.021,0.028,0.000,0.000,1.000,"434","887",0.128,0.151,0.215
742,"07097",280.100404149999974,41.626931570000004,32368.651000000001659,"24995","55882","887",2.195544554000000,28279.422,0.036,"434",0.207,0.131,0.088,0.030,0.014,0.009,0.157,0.085,0.046,0.048,0.014,0.028,3.000,0.005,0.058,0.025,0.000,0.000,0.021,0.028,0.000,0.000,0.874,"379","775",0.128,0.151,0.215
742,"07097",280.100404149999974,41.626931570000004,32368.651000000001659,"24995","55882","887",2.195544554000000,12629.473,0.016,"434",0.207,0.131,0.088,0.030,0.014,0.009,0.157,0.085,0.046,0.048,0.014,0.028,3.000,0.005,0.058,0.025,0.000,0.000,0.021,0.028,0.000,0.000,0.390,"169","346",0.128,0.151,0.215
743,"07098",590.158156260000055,48.395491800000002,16549.755000000001019,"28118","65608","976",2.340527578000000,16549.755,0.021,"423",0.085,0.050,0.156,0.035,0.017,0.002,0.113,0.191,0.047,0.043,0.014,0.038,4.000,0.002,0.080,0.045,0.000,0.000,0.028,0.040,0.000,0.002,1.000,"423","976",0.112,0.279,0.084
743,"07098",590.158156260000055,48.395491800000002,16549.755000000001019,"28118","65608","976",2.340527578000000,16549.755,0.021,"423",0.085,0.050,0.156,0.035,0.017,0.002,0.113,0.191,0.047,0.043,0.014,0.038,4.000,0.002,0.080,0.045,0.000,0.000,0.028,0.040,0.000,0.002,1.000,"423","976",0.112,0.279,0.084
744,"07099",527.423157019999962,45.873333330000001,17076.281999999999243,"24697","51128","893",2.038812785000000,17076.282,0.022,"447",0.154,0.130,0.116,0.034,0.011,0.007,0.174,0.114,0.045,0.034,0.000,0.038,1.000,0.000,0.056,0.029,0.002,0.000,0.022,0.031,0.000,0.000,1.000,"447","893",0.080,0.213,0.139
744,"07099",527.423157019999962,45.873333330000001,17076.281999999999243,"24697","51128","893",2.038812785000000,17076.282,0.022,"447",0.154,0.130,0.116,0.034,0.011,0.007,0.174,0.114,0.045,0.034,0.000,0.038,1.000,0.000,0.056,0.029,0.002,0.000,0.022,0.031,0.000,0.000,1.000,"447","893",0.080,0.213,0.139
745,"07100",519.137654900000030,44.488066830000001,16153.680000000000291,"27156","53904","813",1.949640288000000,16153.680,0.021,"438",0.228,0.144,0.100,0.037,0.014,0.007,0.160,0.089,0.034,0.021,0.002,0.021,5.000,0.007,0.055,0.021,0.002,0.000,0.021,0.027,0.000,0.000,1.000,"438","813",0.087,0.208,0.175
745,"07100",519.137654900000030,44.488066830000001,16153.680000000000291,"27156","53904","813",1.949640288000000,16153.680,0.021,"438",0.228,0.144,0.100,0.037,0.014,0.007,0.160,0.089,0.034,0.021,0.002,0.021,5.000,0.007,0.055,0.021,0.002,0.000,0.021,0.027,0.000,0.000,1.000,"438","813",0.087,0.208,0.175
746,"07101",719.190872580000018,46.887804879999997,17114.763999999999214,"23830","45043","1205",1.868217054000000,17114.764,0.022,"682",0.204,0.185,0.122,0.031,0.013,0.003,0.148,0.095,0.021,0.019,0.003,0.028,5.000,0.001,0.056,0.021,0.001,0.000,0.022,0.019,0.000,0.001,1.000,"682","1205",0.066,0.224,0.201
746,"07101",719.190872580000018,46.887804879999997,17114.763999999999214,"23830","45043","1205",1.868217054000000,17114.764,0.022,"682",0.204,0.185,0.122,0.031,0.013,0.003,0.148,0.095,0.021,0.019,0.003,0.028,5.000,0.001,0.056,0.021,0.001,0.000,0.022,0.019,0.000,0.001,1.000,"682","1205",0.066,0.224,0.201
746,"07101",719.190872580000018,46.887804879999997,17114.763999999999214,"23830","45043","1205",1.868217054000000,14814.575,0.019,"682",0.204,0.185,0.122,0.031,0.013,0.003,0.148,0.095,0.021,0.019,0.003,0.028,5.000,0.001,0.056,0.021,0.001,0.000,0.022,0.019,0.000,0.001,0.866,"591","1044",0.066,0.224,0.201
746,"07101",719.190872580000018,46.887804879999997,17114.763999999999214,"23830","45043","1205",1.868217054000000,9763.285,0.012,"682",0.204,0.185,0.122,0.031,0.013,0.003,0.148,0.095,0.021,0.019,0.003,0.028,5.000,0.001,0.056,0.021,0.001,0.000,0.022,0.019,0.000,0.001,0.570,"389","687",0.066,0.224,0.201
747,"07102",121.077683870000001,44.541547280000003,115380.096000000005006,"24398","49407","1324",2.009104704000000,110055.789,0.140,"707",0.170,0.170,0.116,0.028,0.014,0.003,0.153,0.100,0.040,0.023,0.006,0.033,4.000,0.001,0.059,0.020,0.004,0.001,0.028,0.024,0.000,0.001,0.954,"674","1263",0.091,0.211,0.180
747,"07102",121.077683870000001,44.541547280000003,115380.096000000005006,"24398","49407","1324",2.009104704000000,115380.096,0.147,"707",0.170,0.170,0.116,0.028,0.014,0.003,0.153,0.100,0.040,0.023,0.006,0.033,4.000,0.001,0.059,0.020,0.004,0.001,0.028,0.024,0.000,0.001,1.000,"707","1324",0.091,0.211,0.180
747,"07102",121.077683870000001,44.541547280000003,115380.096000000005006,"24398","49407","1324",2.009104704000000,16156.200,0.021,"707",0.170,0.170,0.116,0.028,0.014,0.003,0.153,0.100,0.040,0.023,0.006,0.033,4.000,0.001,0.059,0.020,0.004,0.001,0.028,0.024,0.000,0.001,0.140,"99","185",0.091,0.211,0.180
747,"07102",121.077683870000001,44.541547280000003,115380.096000000005006,"24398","49407","1324",2.009104704000000,115380.096,0.147,"707",0.170,0.170,0.116,0.028,0.014,0.003,0.153,0.100,0.040,0.023,0.006,0.033,4.000,0.001,0.059,0.020,0.004,0.001,0.028,0.024,0.000,0.001,1.000,"707","1324",0.091,0.211,0.180
748,"07103",326.099877750000019,44.587475150000003,46307.188000000001921,"25907","51737","1431",1.995815900000000,46307.188,0.059,"764",0.205,0.143,0.098,0.037,0.016,0.000,0.170,0.098,0.030,0.012,0.003,0.031,10.000,0.000,0.072,0.021,0.007,0.001,0.020,0.021,0.003,0.000,1.000,"764","1431",0.071,0.209,0.220
748,"07103",326.099877750000019,44.587475150000003,46307.188000000001921,"25907","51737","1431",1.995815900000000,46307.188,0.059,"764",0.205,0.143,0.098,0.037,0.016,0.000,0.170,0.098,0.030,0.012,0.003,0.031,10.000,0.000,0.072,0.021,0.007,0.001,0.020,0.021,0.003,0.000,1.000,"764","1431",0.071,0.209,0.220
748,"07103",326.099877750000019,44.587475150000003,46307.188000000001921,"25907","51737","1431",1.995815900000000,37890.578,0.048,"764",0.205,0.143,0.098,0.037,0.016,0.000,0.170,0.098,0.030,0.012,0.003,0.031,10.000,0.000,0.072,0.021,0.007,0.001,0.020,0.021,0.003,0.000,0.818,"625","1171",0.071,0.209,0.220
749,"07105",525.915507459999958,46.739448750000001,22091.526999999998225,"25776","59946","1121",2.273833671000000,12234.517,0.016,"517",0.114,0.101,0.126,0.035,0.012,0.002,0.103,0.157,0.056,0.056,0.008,0.033,4.000,0.004,0.087,0.039,0.006,0.000,0.033,0.023,0.000,0.000,0.554,"286","621",0.121,0.250,0.127
