fid;COD_SEC;hog_troc;pob_troc;%una_mujer_pon;%un_hombre_pon;%una_muj_1_pon;%un_homb_1_pon;%una_muje__pon;%un_hombr__pon;%dos_adult_pon;%dos_adul__pon;%dos_adu_1_pon;%dos_adu_2_pon;%dos_adu_3_pon;%dos_adu_4_pon;%dos_adu_5_pon;%dos_adu_6_pon;%tres_adul_pon;%dos_adu_7_pon;%dos_adu_8_pon;%dos_adu_9_pon;%cuatro_ad_pon;%cinco_o_m_pon;%hogar_15__pon;%hogar_con_pon;%pob_15_pon;%pob_65_pon;%pob_ext_pon;Densidad_pon;Edad_Prome_pon;per_hog_sec_pon;renta_per_sec_pon;renta_hog_sec_pon
1990;16057;440;983;0,0950;0,0890;0,1520;0,0360;0,0160;0,0000;0,0950;0,1570;0,0450;0,0320;0,0070;0,0550;0,0114;0,0090;0,1050;0,0300;0,0000;0,0020;0,0360;0,0270;0,0000;0,0000;0,1130;0,2850;0,1470;370,41745496;49,383813;2,24942792;14368,000;32479,000
1990;16057;440;983;0,0950;0,0890;0,1520;0,0360;0,0160;0,0000;0,0950;0,1570;0,0450;0,0320;0,0070;0,0550;0,0114;0,0090;0,1050;0,0300;0,0000;0,0020;0,0360;0,0270;0,0000;0,0000;0,1130;0,2850;0,1470;370,41745496;49,383813;2,24942792;14368,000;32479,000
1991;16058;158;373;0,0201;0,0257;0,0281;0,0080;0,0117;0,0008;0,0299;0,0392;0,0146;0,0117;0,0005;0,0138;0,0036;0,0005;0,0217;0,0133;0,0008;0,0005;0,0090;0,0111;0,0000;0,0005;0,0318;0,0607;0,0411;70,22177592;12,273815;0,64174699;3827,395;9336,745
1991;16058;595;1407;0,0760;0,0970;0,1060;0,0300;0,0440;0,0030;0,1130;0,1480;0,0550;0,0440;0,0020;0,0520;0,0134;0,0020;0,0820;0,0500;0,0030;0,0020;0,0340;0,0420;0,0000;0,0020;0,1200;0,2290;0,1550;264,98783365;46,316284;2,42168675;14443,000;35233,000
1991;16058;221;523;0,0283;0,0361;0,0394;0,0112;0,0164;0,0011;0,0420;0,0551;0,0205;0,0164;0,0007;0,0193;0,0050;0,0007;0,0305;0,0186;0,0011;0,0007;0,0126;0,0156;0,0000;0,0007;0,0446;0,0852;0,0577;98,57547412;17,229658;0,90086747;5372,796;13106,676
1992;16059;710;1817;0,0510;0,0420;0,1200;0,0410;0,0170;0,0010;0,0790;0,2460;0,0320;0,0310;0,0060;0,0800;0,0127;0,0040;0,1030;0,0450;0,0040;0,0030;0,0390;0,0390;0,0030;0,0000;0,0850;0,3650;0,1260;307,61349332;53,198690;2,57365439;16218,000;40430,000
1992;16059;710;1817;0,0510;0,0420;0,1200;0,0410;0,0170;0,0010;0,0790;0,2460;0,0320;0,0310;0,0060;0,0800;0,0127;0,0040;0,1030;0,0450;0,0040;0,0030;0,0390;0,0390;0,0030;0,0000;0,0850;0,3650;0,1260;307,61349332;53,198690;2,57365439;16218,000;40430,000
1993;16060;348;856;0,0246;0,0217;0,0755;0,0177;0,0092;0,0017;0,0360;0,1733;0,0200;0,0275;0,0029;0,0292;0,0047;0,0029;0,0595;0,0217;0,0029;0,0000;0,0177;0,0246;0,0000;0,0000;0,0583;0,2174;0,0578;128,25112595;29,480132;1,42856761;5217,212;13118,820
1993;16060;608;1496;0,0430;0,0380;0,1320;0,0310;0,0160;0,0030;0,0630;0,3030;0,0350;0,0480;0,0050;0,0510;0,0082;0,0050;0,1040;0,0380;0,0050;0,0000;0,0310;0,0430;0,0000;0,0000;0,1020;0,3800;0,1010;224,21525515;51,538692;2,49749583;9121,000;22935,000
1994;16061;523;1239;0,0255;0,0474;0,1567;0,0383;0,0155;0,0018;0,0474;0,2496;0,0282;0,0465;0,0027;0,0492;0,0111;0,0082;0,0920;0,0219;0,0064;0,0000;0,0219;0,0401;0,0000;0,0000;0,0975;0,3553;0,0847;288,46400497;47,864315;2,17743409;16798,840;40293,530
1994;16061;526;1247;0,0257;0,0477;0,1577;0,0385;0,0156;0,0018;0,0477;0,2513;0,0284;0,0468;0,0028;0,0495;0,0112;0,0083;0,0926;0,0220;0,0064;0,0000;0,0220;0,0403;0,0000;0,0000;0,0981;0,3576;0,0853;290,36387767;48,179557;2,19177504;16909,480;40558,910
1995;16063;582;1346;0,0315;0,0315;0,1612;0,0307;0,0149;0,0026;0,0841;0,2339;0,0289;0,0228;0,0079;0,0385;0,0079;0,0070;0,0858;0,0315;0,0044;0,0000;0,0263;0,0263;0,0000;0,0000;0,0885;0,3425;0,0823;145,04551143;46,447536;2,03560666;16327,764;37999,128
1995;16063;555;1284;0,0301;0,0301;0,1538;0,0293;0,0142;0,0025;0,0803;0,2232;0,0276;0,0217;0,0075;0,0368;0,0076;0,0067;0,0819;0,0301;0,0042;0,0000;0,0251;0,0251;0,0000;0,0000;0,0844;0,3269;0,0786;138,42242871;44,326644;1,94265658;15582,204;36264,008
1996;16064;492;1172;0,0390;0,0370;0,1570;0,0240;0,0160;0,0020;0,0670;0,2540;0,0490;0,0450;0,0040;0,0550;0,0163;0,0080;0,0910;0,0390;0,0080;0,0000;0,0430;0,0470;0,0000;0,0000;0,1100;0,3330;0,1270;365,05206724;50,219002;2,46736842;18348,000;45539,000
1997;16065;559;1019;0,1430;0,1200;0,1340;0,0470;0,0200;0,0040;0,1750;0,1270;0,0640;0,0290;0,0040;0,0250;0,0107;0,0050;0,0390;0,0200;0,0020;0,0020;0,0210;0,0090;0,0000;0,0000;0,1070;0,2470;0,1970;127,25150005;46,263569;1,96339114;15917,000;31336,000
1998;16066;553;1060;0,1340;0,1300;0,1430;0,0450;0,0200;0,0000;0,1660;0,1120;0,0470;0,0250;0,0000;0,0290;0,0145;0,0050;0,0580;0,0220;0,0020;0,0040;0,0200;0,0220;0,0000;0,0020;0,0960;0,2420;0,1920;412,92767721;46,850719;2,00757576;15631,000;31352,000
1999;16067;887;1888;0,1070;0,1090;0,1200;0,0290;0,0240;0,0030;0,1590;0,1310;0,0500;0,0210;0,0050;0,0520;0,0180;0,0020;0,0710;0,0240;0,0020;0,0020;0,0420;0,0290;0,0000;0,0000;0,1020;0,2320;0,1630;364,18422563;47,193950;2,21077283;13570,000;30137,000
1999;16067;530;1127;0,0639;0,0651;0,0716;0,0173;0,0143;0,0018;0,0949;0,0782;0,0299;0,0125;0,0030;0,0310;0,0108;0,0012;0,0424;0,0143;0,0012;0,0012;0,0251;0,0173;0,0000;0,0000;0,0609;0,1385;0,0973;217,41798270;28,174788;1,31983138;8101,290;17991,789
2000;16069;234;537;0,0308;0,0290;0,0678;0,0120;0,0094;0,0018;0,0602;0,0763;0,0236;0,0143;0,0036;0,0236;0,0034;0,0009;0,0450;0,0112;0,0036;0,0009;0,0134;0,0143;0,0000;0,0009;0,0504;0,1240;0,0571;42,07221170;21,241025;1,05793307;6917,906;16596,998
2000;16069;288;662;0,0379;0,0357;0,0834;0,0148;0,0115;0,0022;0,0741;0,0939;0,0291;0,0176;0,0044;0,0291;0,0042;0,0011;0,0554;0,0137;0,0044;0,0011;0,0165;0,0176;0,0000;0,0011;0,0620;0,1526;0,0703;51,78843996;26,146463;1,30225394;8515,539;20429,937
2001;16070;682;1692;0,0780;0,0690;0,0810;0,0350;0,0160;0,0010;0,1170;0,1770;0,0320;0,0290;0,0090;0,0820;0,0161;0,0070;0,0870;0,0880;0,0030;0,0040;0,0310;0,0350;0,0000;0,0010;0,1000;0,2300;0,1010;255,92560560;47,015741;2,55975794;18666,000;47482,000
2002;16071;254;680;0,0324;0,0407;0,0295;0,0082;0,0194;0,0019;0,0629;0,0634;0,0247;0,0223;0,0048;0,0358;0,0037;0,0048;0,0581;0,0184;0,0039;0,0019;0,0315;0,0155;0,0000;0,0010;0,0692;0,0944;0,0261;76,53951510;21,638848;1,27972881;5332,228;14192,332
2002;16071;525;1404;0,0670;0,0840;0,0610;0,0170;0,0400;0,0040;0,1300;0,1310;0,0510;0,0460;0,0100;0,0740;0,0076;0,0100;0,1200;0,0380;0,0080;0,0040;0,0650;0,0320;0,0000;0,0020;0,1430;0,1950;0,0540;158,13949401;44,708363;2,64406780;11017,000;29323,000
2003;16073;507;1266;0,0551;0,0574;0,0755;0,0227;0,0113;0,0008;0,0966;0,1012;0,0385;0,0227;0,0076;0,0438;0,0146;0,0136;0,0740;0,0294;0,0030;0,0045;0,0430;0,0393;0,0000;0,0000;0,0974;0,1563;0,1374;305,42288414;33,940180;1,95996130;8981,480;23482,765
2003;16073;671;1677;0,0730;0,0760;0,1000;0,0300;0,0150;0,0010;0,1280;0,1340;0,0510;0,0300;0,0100;0,0580;0,0194;0,0180;0,0980;0,0390;0,0040;0,0060;0,0570;0,0520;0,0000;0,0000;0,1290;0,2070;0,1820;404,53362138;44,953881;2,59597523;11896,000;31103,000
2004;16074;476;1132;0,0820;0,1200;0,1390;0,0320;0,0130;0,0020;0,1110;0,1220;0,0550;0,0290;0,0150;0,0650;0,0210;0,0040;0,0710;0,0380;0,0080;0,0040;0,0230;0,0460;0,0000;0,0000;0,1230;0,1980;0,1840;250,73425238;45,586268;2,40851064;11682,000;28302,000
2004;16074;313;745;0,0540;0,0790;0,0915;0,0211;0,0086;0,0013;0,0730;0,0803;0,0362;0,0191;0,0099;0,0428;0,0138;0,0026;0,0467;0,0250;0,0053;0,0026;0,0151;0,0303;0,0000;0,0000;0,0809;0,1303;0,1211;164,98313807;29,995764;1,58480000;7686,756;18622,716
2005;16075;200;431;0,0437;0,0260;0,0451;0,0195;0,0079;0,0000;0,0379;0,0534;0,0195;0,0090;0,0007;0,0227;0,0059;0,0014;0,0318;0,0123;0,0025;0,0014;0,0116;0,0083;0,0000;0,0000;0,0375;0,0881;0,0664;105,05739635;17,361554;0,80801689;5249,662;11816,613
2005;16075;554;1193;0,1210;0,0720;0,1250;0,0540;0,0220;0,0000;0,1050;0,1480;0,0540;0,0250;0,0020;0,0630;0,0162;0,0040;0,0880;0,0340;0,0070;0,0040;0,0320;0,0230;0,0000;0,0000;0,1040;0,2440;0,1840;291,01771842;48,092949;2,23827392;14542,000;32733,000
2006;16076;643;1382;0,0950;0,0790;0,1260;0,0450;0,0340;0,0030;0,1560;0,1600;0,0560;0,0200;0,0050;0,0230;0,0109;0,0030;0,0870;0,0200;0,0030;0,0020;0,0390;0,0330;0,0000;0,0000;0,1190;0,2470;0,2480;332,17696990;45,711248;2,22903226;12360,000;27596,000
2007;16077;573;1440;0,0920;0,0680;0,1050;0,0280;0,0160;0,0030;0,1290;0,1550;0,0470;0,0330;0,0100;0,0580;0,0314;0,0030;0,0730;0,0330;0,0120;0,0050;0,0380;0,0580;0,0000;0,0000;0,1260;0,2020;0,2500;441,37495581;45,005362;2,59459460;11643,000;30362,000
2008;16078;274;679;0,0654;0,0631;0,0654;0,0213;0,0228;0,0000;0,1011;0,1034;0,0547;0,0106;0,0046;0,0418;0,0232;0,0061;0,0737;0,0228;0,0061;0,0000;0,0403;0,0334;0,0000;0,0000;0,0965;0,1414;0,1725;203,08503928;33,408197;1,91932203;9395,880;23639,040
2009;16079;229;717;0,0153;0,0266;0,0266;0,0086;0,0040;0,0012;0,0303;0,0438;0,0098;0,0147;0,0034;0,0275;0,0070;0,0024;0,0318;0,0196;0,0015;0,0003;0,0147;0,0153;0,0009;0,0003;0,0315;0,0575;0,0269;38,53055969;13,821087;0,96886216;5243,616;14462,784
2009;16079;324;1017;0,0217;0,0378;0,0378;0,0122;0,0056;0,0017;0,0430;0,0621;0,0139;0,0208;0,0048;0,0391;0,0099;0,0035;0,0451;0,0278;0,0022;0,0004;0,0208;0,0217;0,0013;0,0004;0,0447;0,0816;0,0382;54,64791800;19,602457;1,37413784;7437,024;20512,576
2011;16081;171;427;0,0170;0,0177;0,0583;0,0130;0,0091;0,0040;0,0253;0,0673;0,0214;0,0177;0,0109;0,0145;0,0061;0,0040;0,0329;0,0138;0,0076;0,0022;0,0116;0,0083;0,0000;0,0000;0,0626;0,0970;0,0297;40,76583896;16,587648;0,93187336;8988,098;23191,892
2012;16082;324;810;0,0620;0,0990;0,1020;0,0220;0,0150;0,0030;0,1330;0,1330;0,0460;0,0280;0,0090;0,0620;0,0185;0,0060;0,0960;0,0490;0,0150;0,0060;0,0520;0,0430;0,0000;0,0000;0,1200;0,1860;0,2090;256,01332297;44,574645;2,55520505;11655,000;29859,000
2013;16083;260;647;0,0224;0,0244;0,0288;0,0108;0,0047;0,0017;0,0332;0,0326;0,0125;0,0105;0,0032;0,0218;0,0075;0,0006;0,0297;0,0239;0,0012;0,0009;0,0102;0,0105;0,0003;0,0000;0,0349;0,0498;0,0454;50,24257920;12,813750;0,73744305;4300,689;10925,304
2013;16083;893;2225;0,0770;0,0840;0,0990;0,0370;0,0160;0,0060;0,1140;0,1120;0,0430;0,0360;0,0110;0,0750;0,0258;0,0020;0,1020;0,0820;0,0040;0,0030;0,0350;0,0360;0,0010;0,0000;0,1200;0,1710;0,1560;172,65491135;44,033506;2,53416857;14779,000;37544,000
2014;16085;513;1271;0,0707;0,0802;0,0952;0,0189;0,0085;0,0066;0,1556;0,0971;0,0556;0,0330;0,0123;0,0594;0,0173;0,0019;0,0641;0,0622;0,0019;0,0000;0,0349;0,0679;0,0000;0,0000;0,1028;0,1518;0,1405;267,25203149;41,579488;2,40295652;15818,825;39829,491
2014;16085;544;1348;0,0750;0,0850;0,1010;0,0200;0,0090;0,0070;0,1650;0,1030;0,0590;0,0350;0,0130;0,0630;0,0184;0,0020;0,0680;0,0660;0,0020;0,0000;0,0370;0,0720;0,0000;0,0000;0,1090;0,1610;0,1490;283,40618398;44,092776;2,54820416;16775,000;42237,000
2015;16086;536;1368;0,0499;0,0557;0,0486;0,0122;0,0109;0,0045;0,0909;0,0883;0,0275;0,0269;0,0038;0,0525;0,0122;0,0064;0,0474;0,0429;0,0045;0,0006;0,0282;0,0262;0,0000;0,0000;0,0768;0,1101;0,0998;194,85362017;28,525839;1,67481028;9544,960;24904,320
2015;16086;722;1841;0,0672;0,0749;0,0654;0,0164;0,0146;0,0060;0,1223;0,1188;0,0370;0,0362;0,0052;0,0706;0,0164;0,0086;0,0637;0,0577;0,0060;0,0009;0,0379;0,0353;0,0000;0,0000;0,1033;0,1481;0,1343;262,13901088;38,376168;2,25314321;12840,954;33504,093
2016;16087;286;631;0,0607;0,0689;0,1198;0,0217;0,0217;0,0000;0,0981;0,0959;0,0412;0,0195;0,0000;0,0472;0,0118;0,0060;0,0569;0,0277;0,0037;0,0022;0,0255;0,0217;0,0000;0,0000;0,0786;0,1947;0,1258;248,35545158;35,883870;1,78151977;11417,756;27233,640
2017;16088;602;1431;0,0630;0,0710;0,1680;0,0350;0,0150;0,0070;0,0950;0,1590;0,0430;0,0350;0,0070;0,0600;0,0199;0,0020;0,0780;0,0420;0,0080;0,0000;0,0450;0,0480;0,0000;0,0000;0,1160;0,2710;0,1400;160,70580676;48,056084;2,42542373;16223,000;39610,000
2018;16089;281;618;0,0409;0,0553;0,1331;0,0433;0,0160;0,0024;0,0666;0,1973;0,0249;0,0209;0,0072;0,0321;0,0137;0,0000;0,0593;0,0321;0,0024;0,0000;0,0345;0,0209;0,0000;0,0000;0,0834;0,2839;0,0994;92,71671438;41,781564;1,84892216;12662,778;29252,148
2018;16089;145;318;0,0211;0,0285;0,0686;0,0223;0,0083;0,0012;0,0343;0,1016;0,0128;0,0107;0,0037;0,0165;0,0071;0,0000;0,0306;0,0165;0,0012;0,0000;0,0178;0,0107;0,0000;0,0000;0,0430;0,1462;0,0512;47,74563970;21,515942;0,95212575;6520,857;15063,762
2019;16090;128;330;0,0116;0,0153;0,0249;0,0059;0,0059;0,0004;0,0253;0,0353;0,0083;0,0074;0,0015;0,0126;0,0033;0,0020;0,0246;0,0074;0,0033;0,0011;0,0100;0,0116;0,0000;0,0004;0,0279;0,0512;0,0240;9,77761017;10,044258;0,57967311;3124,158;8357,248
2019;16090;18;45;0,0016;0,0021;0,0034;0,0008;0,0008;0,0001;0,0035;0,0049;0,0011;0,0010;0,0002;0,0017;0,0005;0,0003;0,0034;0,0010;0,0005;0,0002;0,0014;0,0016;0,0000;0,0001;0,0038;0,0071;0,0033;1,34554268;1,382237;0,07977153;429,930;1150,080
2023;16096;57;165;0,0046;0,0083;0,0037;0,0023;0,0018;0,0009;0,0103;0,0122;0,0055;0,0058;0,0012;0,0085;0,0034;0,0028;0,0080;0,0103;0,0007;0,0004;0,0048;0,0046;0,0000;0,0000;0,0158;0,0152;0,0076;2,09741655;4,193499;0,29873188;2164,200;6387,400
2024;16097;625;1494;0,0620;0,0700;0,1260;0,0270;0,0130;0,0000;0,1010;0,2290;0,0400;0,0180;0,0020;0,0720;0,0208;0,0060;0,0980;0,0430;0,0060;0,0000;0,0510;0,0140;0,0000;0,0000;0,0790;0,3300;0,0990;195,80691657;50,355479;2,35646688;16448,000;38718,000
2024;16097;503;1201;0,0498;0,0563;0,1013;0,0217;0,0105;0,0000;0,0812;0,1841;0,0322;0,0145;0,0016;0,0579;0,0167;0,0048;0,0788;0,0346;0,0048;0,0000;0,0410;0,0113;0,0000;0,0000;0,0635;0,2653;0,0796;157,42876092;40,485805;1,89459937;13224,192;31129,272
2025;16098;320;762;0,0350;0,0250;0,0745;0,0317;0,0050;0,0000;0,0417;0,1351;0,0234;0,0211;0,0078;0,0289;0,0058;0,0028;0,0539;0,0183;0,0011;0,0017;0,0311;0,0117;0,0000;0,0011;0,0589;0,2224;0,0367;166,47655266;28,647941;1,34677739;14308,104;34787,808
2025;16098;418;995;0,0457;0,0327;0,0973;0,0414;0,0065;0,0000;0,0545;0,1764;0,0305;0,0276;0,0102;0,0378;0,0076;0,0036;0,0704;0,0240;0,0015;0,0022;0,0407;0,0152;0,0000;0,0015;0,0770;0,2904;0,0479;217,37765689;37,407204;1,75856184;18682,884;45424,368
2027;16100;331;898;0,0385;0,0357;0,0760;0,0101;0,0101;0,0027;0,1017;0,1750;0,0357;0,0559;0,0073;0,0861;0,0203;0,0055;0,0788;0,0916;0,0055;0,0000;0,0660;0,0156;0,0000;0,0000;0,0925;0,2492;0,0403;184,51834793;44,484248;2,50050139;18014,056;49361,408
2027;16100;361;980;0,0420;0,0390;0,0830;0,0110;0,0110;0,0030;0,1110;0,1910;0,0390;0,0610;0,0080;0,0940;0,0222;0,0060;0,0860;0,1000;0,0060;0,0000;0,0720;0,0170;0,0000;0,0000;0,1010;0,2720;0,0440;201,43924446;48,563590;2,72980501;19666,000;53888,000
2028;16101;464;1157;0,0560;0,0370;0,0670;0,0300;0,0110;0,0020;0,1210;0,2130;0,0470;0,0370;0,0000;0,1270;0,0108;0,0000;0,1160;0,0600;0,0040;0,0000;0,0410;0,0190;0,0000;0,0000;0,0660;0,2930;0,0540;310,58796532;50,406412;2,53172867;21493,000;54299,000
2029;16102;61;171;0,0049;0,0075;0,0031;0,0015;0,0029;0,0004;0,0081;0,0066;0,0045;0,0052;0,0015;0,0036;0,0015;0,0006;0,0048;0,0046;0,0011;0,0001;0,0034;0,0040;0,0000;0,0002;0,0127;0,0106;0,0139;4,93224639;2,849242;0,20679131;2433,550;6875,470
2029;16102;296;830;0,0237;0,0363;0,0149;0,0075;0,0142;0,0020;0,0390;0,0319;0,0217;0,0251;0,0071;0,0176;0,0074;0,0027;0,0234;0,0220;0,0054;0,0007;0,0163;0,0193;0,0000;0,0010;0,0617;0,0515;0,0675;23,88616467;13,798472;1,00146080;11785,335;33296,919
2031;16104;378;1029;0,0272;0,0236;0,0344;0,0098;0,0036;0,0015;0,0684;0,0622;0,0231;0,0257;0,0026;0,0684;0,0112;0,0015;0,0483;0,0761;0,0000;0,0005;0,0123;0,0123;0,0000;0,0000;0,0447;0,0853;0,0319;105,28482903;23,508243;1,41668595;10483,030;28803,018
2033;16106;55;117;0,0071;0,0137;0,0021;0,0006;0,0014;0,0004;0,0112;0,0036;0,0036;0,0026;0,0004;0,0016;0,0006;0,0002;0,0022;0,0012;0,0003;0,0001;0,0009;0,0010;0,0001;0,0001;0,0071;0,0109;0,0122;2,52864764;2,453526;0,12638678;1417,515;3000,525
2034;16107;47;152;0,0018;0,0034;0,0013;0,0007;0,0023;0,0007;0,0050;0,0042;0,0052;0,0089;0,0030;0,0035;0,0019;0,0017;0,0036;0,0040;0,0011;0,0001;0,0021;0,0026;0,0000;0,0001;0,0149;0,0050;0,0046;1,87587728;2,091762;0,19157736;1247,331;4169,892
2034;16107;35;112;0,0013;0,0025;0,0010;0,0005;0,0017;0,0005;0,0037;0,0031;0,0039;0,0066;0,0022;0,0026;0,0014;0,0012;0,0026;0,0029;0,0008;0,0000;0,0016;0,0019;0,0000;0,0000;0,0110;0,0037;0,0034;1,38222536;1,541298;0,14116226;919,086;3072,552
2036;16109;88;240;0,0093;0,0098;0,0030;0,0021;0,0025;0,0006;0,0162;0,0041;0,0098;0,0065;0,0014;0,0060;0,0034;0,0006;0,0064;0,0049;0,0017;0,0010;0,0049;0,0058;0,0000;0,0001;0,0172;0,0075;0,0156;4,49414219;3,735892;0,28927711;1309,900;3783,200
2057;17002;469;1332;0,0339;0,0599;0,0998;0,0279;0,0259;0,0040;0,1058;0,1737;0,0339;0,0210;0,0090;0,0599;0,0276;0,0110;0,0908;0,0449;0,0170;0,0060;0,0489;0,0978;0,0000;0,0000;0,1317;0,2096;0,2904;250,80893915;44,191962;2,90901747;10472,014;30328,222
2058;17003;519;1379;0,0560;0,0730;0,0980;0,0370;0,0250;0,0040;0,0870;0,1450;0,0500;0,0190;0,0100;0,0600;0,0250;0,0060;0,0870;0,0350;0,0060;0,0100;0,0580;0,1120;0,0000;0,0000;0,1190;0,1920;0,3340;235,38592163;44,602547;2,77464789;10805,000;30241,000
2059;17004;970;2498;0,0860;0,0890;0,0990;0,0360;0,0250;0,0040;0,1250;0,0880;0,0610;0,0440;0,0110;0,0450;0,0134;0,0120;0,0890;0,0290;0,0080;0,0060;0,0380;0,0920;0,0000;0,0000;0,1620;0,1390;0,3970;624,93378117;40,040472;2,78483835;8615,000;24169,000
2060;17006;619;1687;0,0520;0,0730;0,1080;0,0340;0,0230;0,0030;0,1110;0,1130;0,0470;0,0320;0,0080;0,0680;0,0226;0,0180;0,0870;0,0310;0,0130;0,0050;0,0420;0,1100;0,0000;0,0000;0,1380;0,1580;0,3100;370,51449947;42,109323;2,85448393;9741,000;27854,000
2061;17007;358;1006;0,0640;0,0700;0,0950;0,0140;0,0170;0,0060;0,1200;0,1400;0,0420;0,0220;0,0060;0,0470;0,0335;0,0220;0,0980;0,0390;0,0080;0,0060;0,0560;0,0950;0,0000;0,0000;0,1420;0,1520;0,3530;327,14092322;41,797753;2,89913545;9385,000;27251,000
2062;17008;552;1594;0,0580;0,0910;0,0920;0,0160;0,0180;0,0020;0,1030;0,0920;0,0560;0,0330;0,0160;0,0690;0,0236;0,0180;0,0940;0,0470;0,0090;0,0050;0,0670;0,0870;0,0000;0,0020;0,1520;0,1440;0,3290;338,60162554;41,544458;2,97943925;9488,000;27963,000
2063;17009;292;891;0,0596;0,0319;0,0458;0,0204;0,0229;0,0000;0,0825;0,0940;0,0458;0,0392;0,0114;0,0507;0,0206;0,0139;0,0686;0,0507;0,0139;0,0065;0,0507;0,0891;0,0000;0,0000;0,1299;0,1111;0,2729;466,94602246;32,686484;2,57614740;7952,678;24788,597
2066;17012;256;730;0,0196;0,0213;0,0477;0,0130;0,0084;0,0021;0,0443;0,0497;0,0176;0,0117;0,0075;0,0217;0,0089;0,0042;0,0326;0,0138;0,0046;0,0046;0,0259;0,0585;0,0000;0,0000;0,0619;0,0644;0,1526;241,01214684;17,170468;1,24828376;4159,518;12369,456
2067;17013;283;717;0,0627;0,0483;0,0883;0,0279;0,0204;0,0000;0,1065;0,0883;0,0279;0,0181;0,0060;0,0521;0,0161;0,0083;0,0642;0,0242;0,0023;0,0038;0,0264;0,0627;0,0000;0,0000;0,0944;0,1419;0,2492;408,55195566;33,264814;2,01474719;8136,635;21522,030
2068;17014;450;1250;0,0509;0,0749;0,0729;0,0289;0,0220;0,0020;0,1347;0,1088;0,0619;0,0379;0,0200;0,0639;0,0310;0,0180;0,0858;0,0379;0,0130;0,0070;0,0379;0,0858;0,0000;0,0020;0,1587;0,1297;0,3483;622,25233350;39,934621;2,98447255;9350,262;28049,788
2069;17015;466;1265;0,0569;0,0807;0,0730;0,0246;0,0187;0,0017;0,0959;0,0790;0,0374;0,0374;0,0204;0,0569;0,0139;0,0076;0,0739;0,0391;0,0110;0,0017;0,0433;0,0739;0,0000;0,0034;0,1426;0,1189;0,3014;551,68796418;33,976980;2,43271154;8220,018;23586,918
2070;17016;200;503;0,0368;0,0453;0,0725;0,0144;0,0128;0,0000;0,0581;0,0709;0,0256;0,0085;0,0069;0,0240;0,0099;0,0043;0,0538;0,0155;0,0043;0,0027;0,0213;0,0437;0,0000;0,0016;0,0730;0,1045;0,1610;342,94079014;23,475174;1,40005292;5124,795;13631,475
2084;17031;28;84;0,0026;0,0057;0,0066;0,0030;0,0017;0,0002;0,0090;0,0046;0,0014;0,0033;0,0020;0,0046;0,0018;0,0013;0,0051;0,0026;0,0017;0,0007;0,0048;0,0088;0,0000;0,0006;0,0131;0,0076;0,0273;4,02484964;2,706825;0,22882192;597,672;1913,904
2085;17032;252;777;0,0206;0,0285;0,0300;0,0087;0,0069;0,0004;0,0368;0,0274;0,0116;0,0072;0,0119;0,0224;0,0088;0,0094;0,0310;0,0119;0,0058;0,0032;0,0242;0,0542;0,0004;0,0000;0,0628;0,0379;0,1430;176,70510341;13,725682;1,16822857;2834,211;9188,533
2086;17033;338;1077;0,0376;0,0571;0,0390;0,0175;0,0054;0,0027;0,0638;0,0484;0,0323;0,0175;0,0309;0,0349;0,0134;0,0188;0,0706;0,0282;0,0188;0,0121;0,0376;0,0867;0,0000;0,0000;0,1351;0,0558;0,2863;358,21227039;24,074880;2,25690566;4914,336;16531,200
2088;17036;330;965;0,0477;0,0898;0,0954;0,0290;0,0215;0,0028;0,0823;0,0954;0,0421;0,0290;0,0187;0,0449;0,0185;0,0187;0,0795;0,0215;0,0103;0,0000;0,0739;0,1085;0,0056;0,0000;0,1543;0,1253;0,3805;469,38993333;37,834619;2,83800000;7623,990;23356,300
2089;17037;419;1330;0,0720;0,1030;0,0740;0,0100;0,0290;0,0000;0,1050;0,0690;0,0310;0,0410;0,0330;0,0500;0,0191;0,0210;0,0910;0,0330;0,0050;0,0000;0,0550;0,1600;0,0000;0,0000;0,1920;0,0840;0,4730;557,93620278;36,183045;3,41025641;7059,000;24036,000
2090;17038;486;1574;0,0560;0,0560;0,0780;0,0290;0,0100;0,0000;0,0880;0,1090;0,0250;0,0250;0,0350;0,0720;0,0309;0,0210;0,0820;0,0490;0,0160;0,0020;0,0740;0,1400;0,0000;0,0020;0,1650;0,1210;0,3850;208,20921298;38,942671;3,42173913;8182,000;28104,000
2091;17039;639;1906;0,0450;0,0860;0,0660;0,0280;0,0140;0,0050;0,1140;0,0890;0,0440;0,0330;0,0130;0,0830;0,0235;0,0110;0,0830;0,0410;0,0090;0,0110;0,0690;0,1280;0,0020;0,0030;0,1560;0,1110;0,3790;404,16945384;39,606936;3,15041322;8310,000;26477,000
2092;17041;110;358;0,0231;0,0239;0,0189;0,0028;0,0092;0,0000;0,0267;0,0170;0,0078;0,0111;0,0070;0,0125;0,0049;0,0042;0,0289;0,0120;0,0050;0,0036;0,0189;0,0400;0,0008;0,0000;0,0542;0,0222;0,1170;7,90284365;10,125631;0,95557867;2022,728;6871,326
2093;17042;326;1073;0,0246;0,0444;0,0394;0,0172;0,0265;0,0049;0,0487;0,0351;0,0302;0,0314;0,0277;0,0259;0,0151;0,0117;0,0431;0,0160;0,0080;0,0068;0,0444;0,1115;0,0037;0,0000;0,1263;0,0517;0,2926;553,20222441;22,197496;2,18104065;4251,016;15071,672
